LanePointX,LanePointY
99.868910,-5.490846
99.830644,-5.650224
99.792347,-5.809685
99.753990,-5.969349
99.715310,-6.130310
99.676798,-6.290530
99.638566,-6.449544
99.017491,-9.027524
98.978332,-9.189787
98.939219,-9.351830
98.900144,-9.513688
98.861078,-9.675481
98.822083,-9.836955
98.782653,-10.000207
98.743477,-10.162376
98.704343,-10.324349
98.665490,-10.485136
98.626042,-10.648360
98.587175,-10.809162
98.548036,-10.971061
98.508896,-11.132945
98.469706,-11.295016
97.842857,-13.884823
97.803624,-14.046775
97.764384,-14.208744
97.725462,-14.369388
97.686303,-14.530996
97.647184,-14.692428
97.608071,-14.853823
97.568929,-15.015323
97.529809,-15.176721
97.490683,-15.338134
97.451559,-15.499526
97.412434,-15.660912
97.373332,-15.822191
97.334207,-15.983556
97.295106,-16.144811
96.669929,-18.721894
96.630889,-18.882761
96.591863,-19.043561
96.552827,-19.204398
96.513809,-19.365151
96.474785,-19.525926
96.435736,-19.686798
95.073357,-25.296627
95.034539,-25.456411
94.995709,-25.616236
94.956887,-25.776029
94.336286,-28.330177
94.297561,-28.489540
94.258842,-28.648875
94.220117,-28.808235
94.181586,-28.966792
94.142893,-29.126017
94.104198,-29.285247
94.065406,-29.444878
94.026496,-29.604929
93.987860,-29.763823
93.949356,-29.922103
93.910720,-30.080903
93.871932,-30.240285
93.833373,-30.398749
93.794911,-30.556815
93.188453,-33.078632
93.151601,-33.235469
93.114946,-33.392087
93.078690,-33.547692
93.042442,-33.703957
93.006337,-33.860379
92.970468,-34.016549
92.934782,-34.172770
92.899308,-34.328915
92.864064,-34.484980
92.829061,-34.640904
92.794293,-34.796796
92.759754,-34.952676
92.725487,-35.108427
92.691481,-35.264086
92.188982,-37.746547
92.160545,-37.901280
92.132522,-38.055820
92.104901,-38.210334
92.077667,-38.364891
92.050867,-38.519316
92.024490,-38.673660
91.998512,-38.828170
91.973001,-38.982425
91.947943,-39.136605
91.923293,-39.290971
91.899114,-39.445250
91.875460,-39.599070
91.852264,-39.752952
91.829526,-39.906903
91.536750,-42.362698
91.523264,-42.515489
91.510371,-42.668265
91.498005,-42.822095
91.486399,-42.974022
91.475380,-43.126406
91.464964,-43.279015
91.455191,-43.431573
91.446064,-43.583947
91.437601,-43.736125
91.429788,-43.888256
91.422640,-44.040368
91.416159,-44.192398
91.410360,-44.344349
91.405243,-44.496131
91.420855,-46.909625
91.428177,-47.059316
91.436254,-47.208811
91.445133,-47.358199
91.454774,-47.507362
91.465221,-47.656463
91.476422,-47.805260
91.488421,-47.953921
91.501185,-48.102442
91.514744,-48.250798
91.529056,-48.398896
91.544175,-48.546958
91.560042,-48.694740
91.576697,-48.842298
91.594121,-48.989782
91.977256,-51.319609
92.007700,-51.463380
92.038860,-51.606809
92.070834,-51.750181
92.103519,-51.893195
92.137011,-52.036107
92.171161,-52.178450
92.206144,-52.320804
92.241844,-52.462842
92.278275,-52.604473
92.315480,-52.746025
92.353423,-52.887202
92.392076,-53.028056
92.431557,-53.168871
92.471712,-53.309237
93.214926,-55.517014
93.267584,-55.652382
93.320999,-55.787564
93.375077,-55.922221
93.429876,-56.056604
93.485431,-56.190696
93.541678,-56.324440
93.598662,-56.457849
93.656333,-56.590897
93.714773,-56.723683
93.773852,-56.856002
93.833701,-56.988058
93.894301,-57.119896
93.955559,-57.251218
94.017454,-57.382081
95.103380,-59.425682
95.177132,-59.550066
95.251492,-59.673954
95.326572,-59.797456
95.402350,-59.920612
95.478974,-60.043578
95.555860,-60.165496
95.633614,-60.287262
95.712058,-60.408664
95.791934,-60.530762
95.871026,-60.650236
95.951331,-60.770075
96.032350,-60.889583
96.114087,-61.008691
96.196491,-61.127395
97.602623,-62.961643
97.695800,-63.071958
97.789568,-63.181760
97.884746,-63.291931
97.979423,-63.400319
98.074754,-63.508205
98.171067,-63.616023
98.267994,-63.723281
98.365489,-63.829998
98.463611,-63.936170
98.562349,-64.041850
98.661664,-64.146929
98.761561,-64.251480
98.862111,-64.355509
98.963192,-64.458953
100.658998,-66.035989
100.769723,-66.129478
100.881026,-66.222415
